episode,total_steps,ep_return,avg_return,return_std
60,38163,465.8250624169938,794.2998794942791,899.1915915096637
61,38355,245.46362824746666,784.7999886497513,903.9237140108638
62,38491,189.2807452525131,786.1666350417889,903.0011794736816
63,38946,664.1571687381413,746.6313202658206,890.0756327636728
64,39668,982.8650003034387,617.3109217784252,616.3893980258919
65,39907,313.8741513021222,628.5665143761519,608.6416950917614
66,40074,225.38321320578882,625.3470352649347,610.59243974659
67,40169,128.17381589977626,589.5388333316857,617.6585721139279
68,40311,222.15082112734282,587.4861459513955,618.8068302332762
69,40430,194.29348741164625,587.2168914119367,618.9766623238671
70,40668,252.62142183220243,473.08439070512657,431.22820149987115
71,41203,761.5705623680002,498.8740497153943,432.2851431779215
72,41350,183.28922023740571,500.92343447321116,430.6840326713985
73,41520,281.51472555141646,493.9727845262033,433.04071405790035
74,41616,127.02782154514378,456.3420313339733,430.5851198123497
75,42144,812.0747555776812,401.2501888847836,287.1763740531795
76,42225,139.35432155464602,399.8248059336835,288.3993889992497
77,42427,276.39481961921274,390.3505732116446,289.185119960355
78,42560,177.25781988455094,385.634890278344,291.8403644983988
79,42882,504.87150471603786,357.37220333957646,248.3073402189342
80,43091,225.70319294347752,345.3661098659005,248.57820541820232
81,43336,329.6259133650132,349.5742241217779,247.5616658147253
82,43583,275.8131978897601,353.90084675364017,245.46973988396743
83,43705,168.1734268472244,329.10165965909437,237.80701835067762
84,44357,990.2697678989011,329.4718980388675,238.8281369301558
85,44521,205.89232986599424,324.0728069670611,240.33551506894295
86,44644,225.3954864683576,324.07342063018956,240.33526309361986
87,44846,306.84074875528023,333.0067672729647,236.1720760300851
88,46846,2898.873800073363,466.84291622026575,605.3382229730088
89,48631,2785.379179280928,596.3972008137298,784.0385272005232
90,49096,729.2139836642596,620.2268289053327,780.4623543383767
91,49331,326.1698959388734,598.4567955838763,782.2864715885148
92,49672,515.9020785507017,615.0874384995411,776.79991222379
93,50326,1186.4805240295534,660.335728423448,782.3884336173733
94,50578,374.0853180328954,672.6886032478357,775.7932496724317
95,50727,219.63091985849366,643.0664114618762,781.1973695820716
96,51067,496.26289256644316,660.911840012466,773.5257856748294
97,51796,1150.5584714748024,704.6200226052456,775.2591567436103
98,53796,3558.199955896784,873.6671294058572,982.6953815595361
99,53903,139.49405807862325,855.3982570739865,992.7267778879291
100,53985,121.42980315920899,850.184587584773,996.2875910417599
101,54443,694.4429882930762,868.4254413311761,989.909056904027
102,54638,301.9293174751678,869.7312473104464,989.1433997023513
103,54734,166.97958486992115,869.6715552115814,989.1857701119995
104,56734,3264.060500430838,983.3610918381783,1118.7005415471735
105,56968,384.8980288725662,992.3113767885068,1113.146806199357
106,58968,3338.3324881495278,1147.9582268725653,1208.5746248440937
107,59965,1638.7642609826516,1214.554402483934,1197.033070039089
108,60102,233.2729242733385,1081.2743586939328,1149.5319377962926
109,60209,141.69387367157276,949.0900934134648,1096.7647461695299
110,60918,1115.9557986437926,968.4271841624416,1096.1267802397938
111,61493,974.508545995959,1000.8441166652958,1086.1952811443418
112,61572,129.6624151712251,981.5321334963221,1098.0148791891145
113,61921,566.627377019152,950.5394761458019,1100.5377030430623
114,62022,136.9284382217959,938.6816321552469,1107.9376352423908
115,63335,2075.8449151722707,1031.4923319209358,1121.479958744196
116,63742,665.9981939322449,1039.979096989226,1118.0344553237962
117,63871,203.2116468241355,992.6117557566928,1132.3228235160886
118,63995,141.36507480691225,821.770011702199,979.8402829545043
119,64099,111.77990429350592,820.3843040129432,980.8232938204648
120,64310,293.52008573821485,828.9888181418934,975.3936239022466
121,64547,291.7538193936583,808.8543596969225,982.0963640650548
122,64721,235.20217849951695,805.51800274814,983.9244525674527
123,64798,125.31599323673187,803.4348231664806,985.3172899400676
124,65418,1005.268732134521,690.4952347516647,810.8006668616913
125,65586,174.5820695284458,679.9794367844587,816.0428766106304
126,65666,137.6259234943247,519.9441085516985,549.254030088259
127,65847,275.1109498845187,451.7614429967918,487.2785146001085
128,66016,193.08414996335583,449.75200428129267,488.25725637495015
129,68016,3158.7201170022486,600.6033164478265,760.1443620889639
130,68190,267.11433021753766,558.1612430265138,753.8563906812132
131,68352,223.100701757968,520.5908508146142,750.8887719770564
132,68882,894.8444933777861,558.8499547249423,749.4879760263344
133,69107,298.904276282781,545.4637996881238,751.6173231329506
134,69183,116.74545193500843,544.4546503737845,752.1785001299828
135,69313,166.00367840816736,448.9625885355792,668.2493635887624
136,71313,3314.6978062061544,581.3975691492748,915.0327218389582
137,71607,342.3308492060782,588.3535292683719,912.6570614923264
138,71771,247.31160678295868,593.6508558671742,910.3517979035623
139,73771,3442.746724693385,760.199196887168,1093.2792090035098
140,73863,165.40612646798624,753.7934989236566,1096.3657537814354
141,74044,287.62874398068277,753.5872451530076,1096.453040120123
142,74382,421.7685221314335,762.9155623346036,1092.7905934204118
143,74818,683.4065230592412,790.820088825729,1083.2368357428015
144,74985,278.5092802106523,754.4821162295357,1087.614500297793
145,75179,298.37529583257157,760.6717775447419,1084.64485326915
146,75545,548.7033015219527,781.2256464461234,1076.507882518907
147,75664,200.34837224551356,777.4875175641731,1078.3870193943164
148,75776,181.12633257905964,776.8896266949585,1078.7141300962687
149,76146,538.1353293162233,645.860387310657,930.403068241764
150,76451,489.3316241737951,656.97125200847,927.134861805786
151,76686,345.8566578729794,663.1090498142206,924.645235335802
152,76872,299.5144156823324,633.3425459294479,926.287079465094
153,77230,568.1486085754979,646.8047625440837,923.2803404009894
154,77470,403.5767568639783,661.1463277905322,917.1427129822468
155,77652,184.67202625181608,662.0797451827146,916.6476752536272
156,77909,374.36346197926014,515.0630279713699,686.257203609486
157,77990,105.78988282839786,503.2359796524859,691.1530044220925
158,78238,435.10197641254655,512.6254981339654,688.884286620629
159,78351,117.71146933819479,346.3737353662058,159.49685300878846
160,78539,322.7394744414628,354.2404027648796,154.1681770168595
161,79758,2124.2709810643437,446.0725146190627,414.44329743471565
162,79969,384.5716171058391,444.21266936778295,414.63160948172555
163,80040,108.70644806594314,415.47766561811795,416.9666741903198
164,80221,275.8186217407033,415.3431326946205,417.0112765657663
165,80350,175.02018581607032,409.1753771937955,419.5998638845135
166,80557,346.34330112414256,399.0573771739049,418.551864472367
167,80807,361.1675445693027,407.09833579009444,416.1952964373649
168,81091,498.7854731379843,422.9812928180407,413.31999189323847
169,81209,185.83652653471418,405.3663526789652,415.53819196941566
170,81952,1131.325395813054,437.46604126092814,444.56711220320824
171,82100,264.1977349209976,433.383095113329,445.76308522164004
172,82236,190.55053193171187,427.93490092579805,448.02610063125553
173,84236,3124.56731832648,555.7558364133472,739.5928074529281
174,84735,715.4825816904963,571.3511276546731,739.5079551785899
175,84868,176.16944519563978,570.9259986018642,739.7325373215507
176,85387,736.7602631340579,589.045838659604,739.1340249189806
177,85562,181.46351633174487,592.8295203347714,736.8406490397399
178,85789,290.2821704246866,585.5885300353785,739.0632964625447
179,86062,407.1916646474681,600.0625398008422,732.5645938086772
180,86132,126.97213153503918,590.274172655521,737.4960302003935
181,86576,622.5765494743221,515.18945107602,648.5811752692588
182,86711,220.74207133236632,506.99797378734627,651.2083788295604
183,86997,448.3086666614891,523.9780847171236,644.9995684154433
184,88997,3189.1631249477978,669.6453098774783,864.2261924695539
185,90997,3265.292793637072,824.1589402685283,1023.5472837654046
186,91154,277.07755598231523,820.695653011437,1025.2738953791766
187,91252,165.91843562441844,810.9331975641928,1030.5190978859466
188,93252,3610.4126174314233,966.5145547788646,1193.6274516844405
189,93989,1168.1392439677672,1015.6296906505173,1180.6328444602784
190,94302,416.7798958588993,979.9024156528096,1187.3833644893512
191,94385,148.36294218387565,974.1106760159535,1191.136828963746
192,94557,220.13439226730364,975.5898690327328,1190.1808451469603
193,94679,174.43992761026877,828.0834994969227,1093.5991828153976
194,94764,129.80955896141822,798.7998483604687,1104.0140474186146
195,94991,356.7851856723093,807.8306353843022,1099.6139681441246
196,95206,270.08300335234514,784.4967723952166,1105.8085212517055
197,95424,293.8285111618944,790.1150221367241,1103.0123447522635
198,95625,303.48523440436355,790.7751753357079,1102.716908552024
199,95870,387.659455106123,789.7985648586407,1103.0647874670483
200,97870,3109.0637847442104,938.903147519099,1200.6258212916684
201,98065,278.7500221028142,921.7118211505237,1207.4741416147583
202,98215,154.87831810731782,918.4186334892713,1209.4695982722321
203,98334,219.41723141735125,906.9740617270645,1214.9344467424403
204,98554,168.6318630870755,755.9474986340284,1104.5790153819125
205,100554,3609.5383466462863,773.1597762844891,1145.4723412791025
206,100617,90.40182367153945,763.8259896689503,1150.22728523134
207,100863,459.36286799770727,778.4982112876147,1144.3634698237904
208,101031,199.62056080880487,607.9586084564838,946.7058685031465
209,101222,209.4169535551594,560.0224939358534,941.3850358367956
210,101416,319.63566441025966,555.1652823634214,942.3616940901525
211,101539,183.7957399786664,556.9369222531609,941.628261806292
212,102012,746.0157112093639,583.2309882002639,939.1954789817303
213,102653,950.5843898566711,622.038211312584,937.536168208216
214,103092,755.5912799764767,653.3272973633369,931.006137783397
215,103347,335.93793449744425,652.2849348045937,931.3491725735122
216,104448,1913.0789734991831,734.4347333119356,965.8358330682642
217,104576,228.87151281940132,731.1868833948109,967.4199317025966
218,104886,395.59940593895016,735.7925919715402,965.5902984329146
219,105029,192.46100673130846,726.0326695527996,970.0360791583684
220,105201,265.4971168273537,583.8543361569566,804.6229560169203
221,105375,244.0242650509506,582.1180483043634,805.3166323829234
222,105698,577.9648910141046,603.2723769497027,799.3507026674647
223,107698,3377.27869814731,761.1654502862008,995.7005765349119
224,107842,184.62506645576872,761.9651104546354,995.2306952495911
225,107963,204.04802282936015,591.6905942637892,756.0559721094874
226,108123,283.06310807121486,601.323658483773,750.8167963769447
227,108220,168.21130367968462,586.7660802678718,756.2311888111016
228,108491,495.6451264470586,601.5673085497845,751.3904466530021
229,108595,176.53414535963373,599.9231681400082,752.2821708429368
230,108729,207.7759404480643,594.3301819418984,754.7569815811712
231,108863,203.64206585457475,595.3224982356938,754.2294414530526
232,109953,1882.3951890825965,652.1414721293555,804.5657449299175
233,110075,138.30978205513907,611.5277417392789,808.9649586648248
234,110237,287.0341123665505,588.0998833587826,811.2351881063768
235,110351,139.42180701609806,578.2740769847153,815.4092851678469
236,110875,887.4710325049216,526.9936799350023,760.235197484016
237,111045,216.8207459321814,526.3911415906413,760.4759782953143
238,111177,177.79316626163657,515.5008296067756,763.8231589730337
239,111283,183.80532459678528,515.0680455000495,764.0085012128349
240,111420,248.98146117232827,514.2422627172983,764.2866799207679
241,111975,728.2018281278065,538.451140871141,763.0112094794117
242,112234,416.6156931396466,530.3836809774182,763.4036605071897
243,112539,473.54562344069313,385.1970272420872,395.76122947151237
244,112732,314.283468686112,391.67994735360423,393.4779581708496
245,112842,156.7502415298131,389.3150582886269,394.73867589191246
246,112904,96.55731203116686,379.98976848662454,399.31509146092407
247,113233,479.659210078621,395.56216380657133,396.81763663427216
248,113340,191.12103910406788,380.3359594394218,398.5239994624106
249,113570,254.1302606323458,384.21576520305746,396.89540209507396
250,113760,216.88232179761073,384.67108427053483,396.6979031515982
251,114162,569.7818220697781,402.97807208129495,396.36953029864463
252,114706,922.6459545110613,354.9906103527182,242.64169708367575
253,114840,227.07964309333306,359.4291034046279,239.42812001256186
254,114926,131.59347416479912,351.6570714945403,244.12869993903539
255,115259,497.2112340298355,369.5465428452272,241.01016427916971
256,115433,302.9228172689574,340.319132083429,209.86020331890907
257,117433,3523.5788153033345,505.6570355519866,722.9102299630586
258,117562,143.0051454319408,503.91763451050184,723.7383912024699
259,117733,266.10055494879674,508.03239602810237,722.1388933277592
260,117880,181.04235944524132,504.63544094174796,723.5079797842747
261,118091,373.1789009353135,486.8842945821233,722.1590117391
262,118307,378.5495929582768,484.980989573055,722.3918273536864
263,118478,300.79602267312885,476.3435095346766,723.5088201864937
264,119131,1025.1657325332346,511.88762272703286,732.0852052089858
265,119292,265.44093924743464,517.322157612914,729.8286675173708
266,119425,176.5446791159475,521.3215259671531,727.7281090569569
267,119570,235.80043354678946,509.1285871405615,730.3621432118256
268,119749,283.51681783773245,513.7483760772448,728.6261807532999
269,119930,310.89184007299235,516.586455049277,727.7193944120995
270,120166,343.8514412925172,522.9349110240222,725.6279728515987
271,120303,203.33220581549102,504.6124302113079,728.833180149403
272,120479,237.79013381583417,470.36963917654657,724.4634851181983
273,120640,260.527077004944,472.0420108721272,723.938352608664
274,120747,165.1116685893541,473.71792059335485,723.1866848523524
275,121198,625.3661461270908,480.12566619821763,723.9338259610228
276,121277,118.08265143165778,470.8836579063527,727.3090707511685
277,121401,191.88665021799372,304.2990496520856,197.92077456624963
278,121631,397.5046154224582,317.0240231516115,195.30562140384097
279,122170,802.799846769715,343.8589877426574,221.5703454599464
280,122489,374.18253416923864,353.51599647885723,218.45061986727399
281,122568,143.62887338759697,342.0384951014714,223.09692739686366
282,122628,106.95794261460632,328.45891258428793,228.65765731136466
283,122740,157.78576900896388,321.30839990107967,231.62771582535427
284,123694,1667.575110846364,353.4288688167361,344.1956127408926
285,123860,290.7597283198934,354.69480827035903,343.91611549680874
286,124042,249.9199991342796,358.3635742712756,342.38406688984986
287,124188,239.4216761351075,358.5446364006915,342.3201557897778
288,124290,116.38765939904226,350.1881784787571,346.06906834987393
289,124380,152.01968456619326,342.244570703417,348.6933131742491
290,125368,1708.7652246565317,410.49025987161775,458.58298959377044
291,126037,1085.4193031432328,454.5946147380049,478.52262426257425
292,126201,294.8668930958848,457.4484527020074,477.3899827663632
293,126474,370.72822634716505,462.9585101691185,475.7183551062628
294,128474,3722.6293213563767,640.8343928074696,849.4146081708235
295,128878,592.2051242498028,639.1763417136051,849.4755466732507
296,129025,173.72144702980435,641.9582814935125,847.8540242598083
297,129148,174.28587669006194,641.078242817116,848.329724949127
298,129446,450.39881425944327,643.7229527589652,847.6484261574661
299,129589,233.77144163794992,615.271532502377,851.3730734617623
300,129776,307.3441446455103,611.9296130261905,852.4433766202279
301,130007,357.47829000227176,622.6220838569242,847.8309831937956
302,130207,285.2274611406592,631.535559783227,843.2877369285071
303,130392,239.7515298887758,635.6338478272176,841.1719232001242
304,130565,283.12303541062226,566.4112440554304,809.7817549406151
305,130749,280.1379876286028,565.8801570208659,809.9658261569807
306,131341,888.3308282128031,597.8006984747922,809.4645756760881
307,132106,1319.8569102538509,651.8224601807293,819.7322922774453
308,132353,429.246678174335,667.465411119494,812.3169373654249
309,132451,178.31468944078858,668.7801613632238,811.502485971163
310,132594,199.24366456181622,593.304083358488,780.886948209642
311,132940,455.6000155814498,561.8131189803987,773.0666181407872
312,133051,181.48190701122087,556.1438696761654,775.4156516734481
313,133159,193.44301876810474,547.2796092972125,778.4918143892128
314,133405,329.4397353499925,377.6201299968933,274.7646028783716
315,133533,200.24978695587183,358.0223631321968,272.7309855341426
316,133657,191.5231348909544,358.9124475252542,272.1564926409718
317,133739,113.81940617734145,355.8891239996182,274.51629717456666
318,133849,146.05196695116385,340.67178163420425,277.27713113783346
319,133981,183.88643596667276,338.17753135064044,278.4494285571239
320,134066,155.39958192572286,330.58030321465105,281.24583630953913
321,134293,393.10225762918685,332.36150159599686,281.52321827570046
322,134801,719.5073361452379,354.0754953462257,293.5418860668471
323,135032,270.12479620867555,355.59415866222065,293.0246066080507
324,135091,107.48219773784923,346.8121167785821,297.6603263630817
325,135231,248.55452205130274,345.2329434997171,298.0933274555399
326,135352,195.9444652886918,310.6136253535115,272.08035862947605
327,135541,269.3389657734265,258.0877281294903,142.91721779795137
328,135753,302.50973468560136,251.75088095505356,137.90965134933734
329,135919,251.03686193641502,255.38698957983488,136.88035808441083
330,136844,1555.718425430676,323.2107276232779,313.88160426030464
331,137038,299.89756597789346,315.4256051431001,312.4290037080149
332,137159,205.03308719418067,316.60316415224804,311.96598436409005
333,137266,198.69673158067826,316.8658497928767,311.86436421631345
334,137334,115.1974810807252,306.1537370794134,314.9130574084065
335,137498,238.6373228108819,308.0731138721639,314.3782605337609
336,137601,146.0541736308923,305.7996658091608,315.3757030907062
337,137799,266.213762161205,313.419383608354,312.47288711916144
338,137954,163.05650233842738,314.26961037771713,312.0391633982656
339,138449,745.3711212727062,342.34384464301877,324.07208131992564
340,138525,120.22085708436315,340.58490840095084,325.175557578177
341,138667,178.78037953683238,329.86881449633313,326.7957163997941
342,138811,233.20365907300763,305.5536306427216,314.7705685534042
343,139117,547.3813657968632,319.41645912213096,318.98213958308884
344,139338,377.9465890593475,332.93967868820584,315.4238579335292
345,139553,316.975635531762,336.3607343622288,314.86061413331726
346,139653,151.13737367258787,334.1203797814237,316.0090748380395
347,139737,135.12047845711882,327.4094554156083,318.7270232196516
348,140464,1171.3208456831128,370.8500109654839,367.8017881828723
349,140750,451.5249443086071,380.8744150840934,367.1312155375351
350,140906,215.39554648947615,313.85827113703346,250.30063171662331
351,141287,668.0132782242649,332.26405674935194,261.864806114825
352,141505,383.652938886508,341.1950493339684,260.41518567986066
353,141729,339.3297878735544,348.22670214861216,258.3631363473909
354,141886,235.05665077889512,354.21966063352073,254.24562298028764
355,142043,191.81549478703047,351.8785692323282,255.51154163574145
356,143974,3190.747145347884,504.1132178181777,665.5458776152094
357,144972,1549.6344085087007,568.2842501355524,700.4707804619505
358,145139,270.9336239952222,573.6781062183923,697.7396462589736
359,145972,1231.7057105381753,597.9948356816657,711.6357231485974
360,146137,268.90240713260636,605.4289131840777,707.3696555183126
361,146563,651.4927079169862,629.0645296030855,700.5839223681074
362,146667,174.4367879473596,626.1261860468031,702.3590436173905
363,147385,1183.1927552766886,657.9167555207944,712.3929439821276
364,147566,298.05014830695063,653.9219334831745,714.1734957812198
365,147678,137.67080629783504,644.9566920214781,719.4529362319332
366,147838,225.1084566414977,648.6552461699237,717.0910675979845
367,148047,357.2622320310616,659.7623338486208,710.743152189361
368,148321,433.5453261556007,622.8735578722452,702.3312236886504
369,148407,124.59620403429355,606.5271208585295,709.8929077430147
370,148545,209.004835613924,606.2075853147519,710.0703072941105
371,148657,138.3550948863975,579.7246761478585,717.1135177076291
372,149885,1861.3304889042763,653.6085536487469,767.4610326142699
373,150154,415.68441396680186,657.4262849534092,766.076823295391
374,150294,209.9770961915009,656.1723072240395,766.7873630692937
375,150726,639.6851343811617,678.565789203746,759.4034639163623
376,151335,990.0396780509252,568.5304158388982,503.86891001568813
377,151507,177.41822830166853,499.9196068285467,456.83325219134304
378,151647,199.64914606635378,496.3553829321033,458.87940145461425
379,152615,1580.4843680258368,513.7943158064863,491.93085520228186
380,152783,276.71135578805917,514.1847632392589,491.73939032856504
381,153390,926.9736100490006,527.9588083458596,499.1943125688181
382,153753,552.6227070350774,546.8681043002455,492.5636250040801
383,154111,454.0175124588531,510.40934215935374,470.6116146978994
384,154340,332.5222021393136,512.132944850972,469.8932766606359
385,154423,149.53719489380023,512.7262642807702,469.4273411900759
386,154511,143.49969609431545,508.6458262534111,472.25585380328005
387,154678,265.9894856201083,504.0821889328634,474.13396842914034
388,154772,152.11960288212057,490.0109027691895,480.15635950439975
389,155070,395.2171342498633,503.541949279968,473.4341962488246
390,155263,304.17005221353725,508.3002101099487,470.92159563169497
391,155371,135.67042495339092,508.1659766132983,471.0273979707261
392,156520,1893.8322947010697,509.79106690313785,475.7257782678848
393,156685,279.8899100666502,503.00134170813027,477.984141713671
394,157476,1490.8348395924127,567.0442288781759,518.5218788891793
395,157621,187.50350229738817,544.4351472739872,524.6832295917594
396,157811,341.3447923479774,512.0004029888398,516.1149033875575
397,159629,2880.938316818655,647.1764074146893,723.2552258534387
398,160179,822.4619049058197,678.3170453566624,716.6942166586208
399,160462,449.8904369183845,621.7873488012899,687.2907939633697
400,160534,136.59951994086535,614.7817570089302,691.473822039887
401,160614,149.531420203211,575.9096475166407,694.6759761282456
402,160746,218.06244618584836,559.1816344741793,699.0497137432691
403,160882,213.2666827293338,547.1440929877033,702.8196660193688
404,160980,126.41431994877978,536.8386988781765,707.3873274877961
405,161829,1378.470903507349,598.285384308854,724.2501305377376
406,162085,423.52426913911233,612.2866129610939,718.0026381836544
407,162561,811.0932545726163,639.5418014087192,714.6782927713587
408,162635,140.1441742748741,638.9430299783569,715.0913110574611
409,162811,276.29553645154493,632.996950088441,717.5832856884646
410,162958,224.67517503831908,629.0222062296801,719.6109716168954
411,163164,239.01380743098736,634.18937535356,716.4138324927214
412,163343,294.2871896096893,554.212120098991,658.2507718259143
413,164128,1279.877387191059,604.2114939552114,673.3208829902253
414,166128,3664.1786109477994,712.8786825229807,932.9615981388862
415,166511,592.2538832431692,733.1162015702697,925.7074859451479
416,166866,595.9244665610935,745.8451852809255,921.9756825763469
417,166952,149.91789074135102,609.2941639770604,788.1740358860316
418,167065,157.4000096248626,576.0410692130125,792.4966464167148
419,167386,549.1924854344824,581.0061716388174,792.0016575492565
420,167599,346.03176012210156,591.4777836478792,787.4279370218035
421,167681,154.73557719766498,591.7379914976018,787.2826980386018
422,167956,443.04643007840474,602.9871906922297,783.4610969997692
423,168090,169.06597236182196,600.7771551738541,784.6188142815681
424,168229,202.5033004957714,604.5816042012037,782.4910913780938
425,168382,234.25703299563045,547.3709106756178,765.461316237015
426,168813,642.521188432228,558.3207566402737,765.1776962023386
427,169029,272.666787761294,531.3994332997074,765.2825372542999
428,169166,221.2456012602282,535.4545046489751,763.4111960886089
429,169489,436.46741500162955,543.4630985764794,761.4881945196062
430,169610,219.48860978977018,543.203770314052,761.5975903330602
431,169752,212.44353705160646,541.8752567950829,762.1500276011311
432,169845,153.05331958288048,534.8135632937424,765.0600822481465
433,171845,3271.672582787817,634.4033230735804,960.2930119197024
434,171956,170.94032320234064,459.7414086863074,665.8970395385489
435,172112,235.54995353506328,441.90621220090213,666.8852117606245
436,172210,145.13708579595243,419.366843162645,668.9135796901721
437,172322,206.60607407296993,422.201252329226,667.8851424936262
438,172399,110.12709005256981,419.83760635061145,668.9009687334623
439,172481,148.56354752040565,399.8061594549076,670.7235597624401
440,173039,903.1386648657431,427.6615046920896,679.4238512232951
441,173253,254.15724845052276,432.63258825473247,677.7704745642656
442,173423,226.0313325691834,421.78183337927146,679.2524264565922
443,173526,139.19768169239373,420.28841884580015,679.8389907757128
444,173885,522.5093952358743,436.28872358280523,678.2890107758143
445,173961,119.83277824692138,430.5675108453696,680.4481081837846
446,174743,1199.5032379296815,458.4166133202424,699.6791728852874
447,174836,137.24326008108673,451.645436936232,702.0951234673274
448,175035,320.28470846337626,456.59739229638933,700.8006980375962
449,175327,452.86964952657485,457.4175040226366,700.7862582776236
450,175550,409.53705564943306,466.9199263156198,698.7812266314795
451,176071,807.4307016633633,496.66928454620756,699.9783183422305
452,176235,260.6789773600369,502.0505674350655,697.7260656081971
453,176666,664.0480080384685,371.66933869759805,295.963259482952
454,176801,238.59040843866268,375.05184295941416,294.0301053115996
455,177075,516.657343800878,389.10721247270493,293.7443045459352
456,177226,261.7314988462483,394.93693312521975,289.97739273234333
457,177372,254.0864362031318,397.3109512317278,288.61699505481255
458,177523,268.97290566791656,405.25324201249515,282.7304264533477
459,177810,454.3000403258782,420.54006665276876,276.63804238250924
460,177983,304.3325343463981,390.5997601268015,254.2878756778201
461,178236,382.96800321967856,397.0402978652593,252.37457761515105
462,178368,203.6334079561273,395.92040163460655,253.1793459220023
463,179405,1737.6463925071027,475.84283717534197,380.03722117858746
464,180722,2322.816733160153,565.8582040715559,553.8792859857529
465,180821,175.5731217119842,568.645221244809,551.7641563484184
466,180921,121.98368231621023,514.7692434641356,540.0160163422776
467,181210,539.753803430696,534.894770631616,533.0264337420642
468,182842,2922.978891420932,665.0294797794937,741.6377491753583
469,183074,290.1840832210556,656.8952014642177,744.8055104559758
470,183558,674.3274321676433,670.1347202901284,742.6411347785439
471,184026,761.9320303650212,667.8597867252113,742.2866748933501
472,184150,220.09748232782917,665.8307119736008,743.4515008163459
473,184269,141.0253615967106,639.6795796515129,752.2015196952837
474,186047,2788.4415745707515,767.1721379581174,878.8447264366931
475,186193,214.48806666100575,752.0636741011238,885.5929587198417
476,186337,242.51108503997796,751.1026534108103,886.134795005722
477,188061,2740.8156142970547,875.4391123155062,977.431300519089
478,188379,563.8602411725159,890.1834790907363,970.3703197953326
479,189035,1119.0120185067308,923.4190779997791,966.2465311285431
480,189222,301.57410366796415,923.2811564658572,966.3350821914959
