episode,total_steps,ep_return,avg_return,return_std
45,18809,297.51170589505386,270.761899189387,82.68441161348979
46,18953,239.8647262342877,274.1161614037463,79.95726927093712
47,19432,772.7364832863675,300.29111269553067,134.56671434026723
48,19805,668.9702328207233,317.1830472277044,156.75305812767834
49,19929,213.7090266996429,314.09535125377823,158.1464595575405
50,20317,726.0343401210207,336.4352019106095,181.48048428926273
51,20587,501.4550649681561,350.8692511246387,182.54807179540944
52,20699,201.83373096004644,353.23891353778885,180.27631424151951
53,22681,3788.914802027104,531.539571243295,768.1487325610567
54,22762,157.37409837861208,523.7269385007946,771.1142122579744
55,22928,321.98272058706516,530.8377283467478,768.5611081084544
56,23062,173.2458071585742,521.8258904703239,771.6383998195653
57,23305,458.3373139058633,532.4472245588008,769.2256403792799
58,23498,329.36780830323295,536.7587985583089,767.8323507625672
59,24021,956.4890166022266,566.1269315520652,772.0800947189844
60,26021,3759.8991740016904,739.9389065683315,1035.334119618259
61,26122,168.34986366482985,723.5467337102499,1041.63964118338
62,26221,186.82364741730413,722.6881089948621,1042.074540296721
63,26319,169.92391274086353,722.8518499981699,1041.9874107555272
64,26485,294.4696061238032,719.3646540948233,1043.2977036992766
65,26716,412.0484467970169,725.0914911399216,1041.2787662051867
66,26962,457.6809903021758,735.982304343316,1037.2781821991825
67,27085,221.98258503342427,708.4446094306688,1043.230532871034
68,27189,198.58906301987358,684.9255509406263,1049.1408490722201
69,27372,308.4228546113983,689.6612423362142,1047.215143989169
70,27743,708.6052034770903,688.7897855040176,1047.1917646421343
71,28074,609.5826452147213,694.1961645163459,1046.4895301330114
72,28159,160.30971852620505,692.1199638946539,1047.5049998117977
73,28573,755.0922509858706,540.428836342592,771.3286513708562
74,28841,505.2574883864801,557.8230058429855,766.4010933349425
75,29493,1243.07903602723,603.8778216149936,778.4262001930019
76,29819,584.4495842225515,624.4380104681925,772.1860553052647
77,29957,248.42976697094713,613.9426331214466,775.7904284993625
78,31957,-2518.7675767194837,471.5358638703109,1033.5451719294822
79,32053,184.26537515283317,432.9246817978413,1029.1219741628672
80,32145,178.15903201594378,253.83767469855394,690.5267517046559
81,32272,225.67344737392955,256.70385388400894,690.2848924392979
82,32394,208.4449311771845,257.78491807200294,690.1915299744007
83,32600,394.2799568018509,269.0027202750523,690.4955292607916
84,32672,125.0166306243916,260.5300715000817,691.170356524916
85,32899,401.86466738605344,260.02088252953354,691.062287324705
86,32999,174.84998962451505,245.8793324956505,689.7654164023952
87,33101,187.06420453627993,244.13341347079327,689.8678784147066
88,33245,241.3617989302551,246.2720502663123,689.7896676527733
89,33407,299.36497648179414,245.81915635983214,689.751685249338
90,34300,1664.2856270841269,293.603177540184,750.5783668493708
91,34847,981.8438709979212,312.216238829344,762.7011538857666
92,35064,387.3585723507417,323.56868152057086,762.0450847242857
93,35183,215.52063930021623,296.5901009362881,755.8160865999614
94,35397,399.5873785967431,291.3065954468012,754.7074660847284
95,35504,203.1142527755583,239.30835628421764,722.4783028028545
96,35713,396.07342088291733,229.88954811723596,719.1375563731874
97,36145,819.3947030167717,258.4377949195272,730.5494178957465
98,36276,234.4231906062494,396.0973332858139,359.3572800606413
99,36606,612.4611258012592,417.50712081823514,358.85415051474524
100,36876,487.47311574162933,432.97282500451945,354.84855921547336
101,36987,193.47887728671307,431.36309650015863,355.85688795189986
102,37187,371.8555224954506,439.53362606607186,352.5050344265623
103,37439,455.4903133587421,442.5941438939164,352.36453934962196
104,37572,244.88740088005338,448.5876824066995,347.9029606831506
105,37709,251.01679077787293,441.04528857629055,350.45990241642244
106,37919,354.25048637985714,450.01531341405763,345.7966915419417
107,38077,281.26626166709514,454.7254162705984,342.811631443138
108,38221,247.4179860741813,455.02822562779465,342.62565553341653
109,38309,136.03038286341723,446.8614959468758,348.140881230148
110,38664,653.6689415018844,396.33066166776376,216.05808985975463
111,38837,314.3907201501814,362.95800412537676,169.59300017451946
112,38904,122.0360047464293,349.69187574516116,177.36458679439264
113,39052,263.8420442404954,352.10794599217513,175.84303482742172
114,39328,518.8931728864569,358.07323570666074,179.34140343330193
115,39553,422.50164419690384,369.04260527772806,176.20995598466308
116,39782,388.5346300638443,368.66566573677443,176.15978600860754
117,39948,275.42160887626983,341.4670110297493,143.42033622659315
118,40883,-366.2636601020615,311.43266849433377,210.09175919180075
119,40949,107.69556359659003,286.1943903841003,202.5983968063727
120,41292,636.552332147264,293.64835120438204,212.37331979406122
121,43292,3654.680977016382,466.7084561908654,761.2344884697527
122,43458,298.5005795486605,463.0407090435259,761.8591304193721
123,44678,2086.752783733038,544.6038325622409,839.9976107919051
124,44906,347.7318310491636,549.7460540706963,838.4604796721429
125,45083,288.84514850433186,551.6374719570192,837.8268938147743
126,45199,193.47795101049468,543.5988451885511,840.4493533208653
127,45374,314.10603196356493,545.2408337033746,839.9671706194365
128,46481,1868.9444534834447,626.3171570738377,884.3902525071127
129,46675,282.6505689656307,633.6481663789484,880.8965065051495
130,46827,258.2675981417263,613.8780992109406,884.6543317001439
131,46891,121.1088294766313,604.214004677263,888.918632396443
132,47074,329.30968439942444,614.5776886599127,884.4335854999946
133,47601,974.5986382794165,650.1155183618588,883.905995802372
134,48928,2397.1997382028835,744.03084662768,961.3656530661883
135,49107,331.1105973360607,739.461294284638,963.0987193947083
136,49304,371.34052642711947,738.6015891028017,963.4192093839894
137,49436,207.1490277436613,735.1879600461713,965.1736769573454
138,49555,224.78608630728775,764.7404473666387,939.7087832110464
139,49747,358.07716787428285,777.2595275805232,932.5123173741663
140,49974,406.399905407814,765.7519062435509,935.5927072884185
141,50064,159.89831496897216,591.0127731411804,667.7254819153608
142,50153,167.2631579576936,584.4509020616322,671.2036045012187
143,50500,610.0271678154523,510.6146212657529,576.4110012989721
144,50609,200.6592798654563,503.26099370656755,579.3726280174927
145,50834,402.79580629670994,508.9585265961865,577.7941979418306
146,50935,171.70321815293573,507.86978995330855,578.407820921216
147,51136,326.8736348247041,508.5081700963654,578.200623042447
148,51207,130.6125726431918,421.59157605435274,491.28645028916867
149,51294,153.4514839999818,415.1316218060703,493.9133228661147
150,51488,350.09814943240707,419.72314937060435,492.8594524909828
151,51557,131.55903646723195,420.2456597201344,492.5480373411596
152,51754,361.0195824225178,421.8311546212891,492.303741734484
153,51958,351.0002090820176,390.6512331614191,475.7773042257715
154,52112,281.416553453222,284.862073923936,120.23918917104189
155,52260,251.3425044151512,280.8736692778905,119.96160644973718
156,52410,240.59975689322172,274.3366308011956,118.40583152349922
157,52513,187.76708191785465,273.3675335099053,119.02943933613109
158,52611,173.31700626013344,270.79407950754756,120.59801952231344
159,52683,136.32876962827254,259.70665959524706,122.24598371601958
160,52856,300.22443380507207,254.39788601511,117.99167996416854
161,52954,182.30058050703073,255.51799929201292,117.19289446760301
162,53134,334.6303277764045,263.8863577829485,116.56602105599103
163,53470,449.68802866358783,255.86940082535526,96.22268803442262
164,53702,383.42447759231857,265.00766071169835,99.17865146517386
165,54102,58.01239457048408,247.7684901253871,103.59676279209829
166,54246,258.18693772922563,252.09267610420162,102.12600843631583
167,54397,278.68280237642557,249.68313448178765,100.89429052084698
168,54498,165.7285939902157,251.43893554913885,99.0964345016841
169,54639,266.6709135776807,257.0999070280238,96.5379736556553
170,54760,220.20069841461898,250.6050344771344,94.40890272313972
171,55069,495.04674712278023,268.7794200099118,104.21958878177063
172,55262,290.2235865664533,265.2396202171086,102.20945523354615
173,55415,238.39110029686924,259.6091647778511,100.41597946371579
174,55508,134.6914640535574,252.2729103078679,103.85562955217843
175,55622,153.86283765731727,247.39892696997617,106.0491391445463
176,55783,297.74721113804907,250.25629968221756,106.59592574169756
177,57783,3695.289726612795,425.63243191696455,757.511335983642
178,57905,205.74479640011603,427.25382142396376,757.0040753861426
179,58072,310.73726936054214,435.97424641057734,754.6032470089183
180,58179,143.973605904747,428.16170501556087,756.7739706907361
181,60136,3488.1179105727324,593.452571518846,1005.2512056868065
182,61082,1608.0535763072419,657.123733945388,1026.9358703751266
183,61226,274.5010763197886,648.364386328198,1029.4120078994495
184,61820,1095.926129430859,683.989468920125,1031.9524472718208
185,61894,123.04135133417213,687.2409167583094,1030.0757526356253
186,63623,3137.897043275585,831.2264220356271,1153.8655195098274
187,63791,317.95035580373366,833.1897997069927,1152.9567102405983
188,64149,637.6075632822326,856.7837481715936,1143.8487219855926
189,64324,322.963534220888,859.5983792037541,1142.461605395876
190,64393,115.16097366305206,854.3463929661757,1145.6259508551495
191,64612,417.5585077694761,850.4719809985105,1146.9647680998057
192,64688,119.07330002046719,841.9144666712111,1151.741393093265
193,64865,296.18920849921557,844.8043720813284,1150.2950339775832
194,65037,301.4500800041327,853.142302878857,1145.7128005447341
195,65386,590.0196932556736,874.9501456587748,1136.3073203082267
196,65824,708.323083043264,895.4789392540358,1129.381672570621
197,67824,3751.3115196390736,898.2800289053497,1136.3701335146432
198,68977,2175.1301409642106,996.7492961335545,1157.2285607328445
199,69188,368.98820334897783,999.6618428329763,1155.5704363146272
200,71188,3747.042636488157,1179.8152943621467,1282.0618980817214
201,71408,415.0828889443148,1026.1635432807257,1175.9683601598704
202,71472,116.96515800758254,951.6091223657429,1183.9533382196744
203,71901,809.2361266781455,978.3458748836607,1174.359566461802
204,71987,159.12685806083584,931.5059113151596,1187.346260876115
205,72136,281.6199864742284,939.4348430721624,1182.4403214478687
206,72218,107.98929253070685,787.9394555349184,1080.7948668596994
207,72316,183.09984562875755,781.1969300261696,1084.1213689307594
208,72453,200.2296880604731,759.3280362650817,1091.1856604436
209,72653,334.0399374658249,759.8818564273286,1090.9668364610188
210,72818,316.76033714902724,769.9618246016273,1085.8828738441948
211,72943,228.60014408419337,760.5139064173632,1089.7231626064615
212,73098,252.1591357992269,767.1681982063011,1086.1865482437104
213,73195,134.5190424305169,759.0846899028662,1090.2555029702944
214,73329,222.56409725475743,755.1403907653975,1092.0452141597614
215,73512,286.6629029790801,739.9725512515677,1096.331611331419
216,73598,148.75844032059692,711.9943191154342,1103.8962099479209
217,73838,408.44591704911255,544.8510389859363,856.3787687669777
218,74109,421.31404220893234,457.16023404817236,770.4333133279553
219,76109,3779.249896012637,627.6733186813553,1056.3702234591078
220,76266,234.0745005580658,452.02491188485084,778.6452598189849
221,77271,1810.3595018470508,521.7887425299876,832.8306285396408
222,77405,257.2065500313573,528.8008121311764,829.9781724923445
223,77826,746.557168124176,525.6668642034779,829.0311444274171
224,78592,1441.912651838353,589.8061538923537,847.6063522128769
225,78690,179.63842419222544,584.7070757782536,849.7490631645204
226,78995,583.0301386521284,608.4591180843247,842.7018803811668
227,79181,338.93563710063086,616.2509076579183,839.4470602843738
228,79275,178.34261798718111,615.1565541542536,840.0027798530409
229,79376,182.3627841039235,607.5726964861585,843.1852406348843
230,79543,315.0546490366831,607.4874120805414,843.214736433193
231,81543,3783.4278469542232,785.2287972240429,1084.6986659649597
232,81910,676.7727133997889,806.459476104071,1078.1931307190762
233,82084,278.5603199440025,813.6615399797453,1074.1541956531144
234,82668,1038.415976570435,854.4541339455291,1066.3953857811325
235,83050,718.743939941172,876.0581857936337,1059.0249772780387
236,83285,426.4098267198389,889.9407551135959,1051.190807189854
237,83405,169.15761032365756,877.9763397773231,1057.9430603877718
238,83600,371.46454805185095,875.4838650694692,1059.074120942109
239,84436,1571.7856661607718,765.1106535768758,843.862962584145
240,84588,264.60843489939884,766.6373502939425,842.9279462521259
241,85764,2075.979353434563,779.9183428733181,861.1632629102427
242,85848,161.56900835163236,775.136465789332,864.3122775329165
243,86413,1024.890767085788,789.0531457374125,865.9792496656096
244,86690,514.868645628371,742.7009454269133,854.528592059664
245,86852,257.44532245230056,746.5912903399171,852.1300726440743
246,86955,160.90095531077083,725.4848311728492,861.1005887793134
247,87491,954.9079147576481,756.2834450557001,857.7332936123903
248,88432,1679.3671273660914,831.3346705246456,869.4694421165827
249,88649,352.66552375973714,839.8498075074364,863.8880629755773
250,88898,413.2740761564138,844.7607788634228,861.1656707760717
251,89107,343.78093774878255,672.7784334031508,541.1000079276274
252,89216,198.87503564365275,648.883549515344,550.859943098091
253,89329,204.719816473662,645.1915243418268,553.5703679114507
254,89461,237.4095922849696,605.1412051275536,552.6474064668453
255,90003,1039.6482945664795,621.186422858819,560.3179885861816
256,90372,689.8815351885264,634.3600082822534,558.6785836087518
257,90623,431.17144050758645,647.4606997914499,550.6303186489612
258,91182,975.0759677157578,677.6412707746451,551.217539044874
259,91329,281.67835080555056,613.1359050068842,517.2469959771213
260,91402,129.47612191128786,606.3792893574787,522.6103447220979
261,91500,179.42303834985202,511.5514736032431,406.518907760496
262,91848,612.9969447206854,534.1228704216958,398.92145504319876
263,93848,3806.2667336072222,673.1916687477675,814.3106368427564
264,94095,458.75114754091857,670.3857938433949,814.9477702378027
265,94474,620.3763573333836,688.532345587449,809.5737313035387
266,94613,223.0712107382647,691.6408583588237,807.658914869126
267,96613,3679.9120644147038,827.8910658416764,1037.6760412702713
268,96824,370.28398857386384,762.4369089020649,1023.0869746294737
269,97141,593.7882292712936,774.4930441776428,1019.6019305158721
270,97304,302.39967026406407,768.9493238830253,1021.8498003223018
271,97517,352.17223994603086,769.3688889928877,1021.6768507900126
272,97661,229.4648537030609,770.8983798958582,1020.8442117328308
273,97876,404.10412086870116,780.8675951156101,1016.2295569974087
274,99430,2869.61451623598,912.4778413131608,1103.982386903626
275,99516,122.68854375314773,866.6298537724942,1116.7160843965141
276,99704,315.9759360843952,847.9345738172876,1122.6327485444333
277,99905,359.1706948359789,844.334536533707,1124.077959414525
278,100048,228.46872846692597,807.0041745712654,1131.4890947345389
279,100197,245.88283934841584,805.2143989984087,1132.3466186609746
280,100339,264.2967932452598,811.9554325651073,1128.6992093175434
281,100492,288.6677139299856,817.4176663441141,1125.885744404522
282,100685,270.0203647035198,800.2688373432559,1131.4669353710437
283,101071,24.407369784988358,611.1758691521442,907.0601735516398
284,101342,391.59969137058954,607.8182963436277,907.7422019785745
285,101460,222.07859356249023,587.903408155083,911.6091120385105
286,103460,3557.3574274099938,754.6177189886695,1112.414151170679
287,103547,158.31626743291991,578.5379291395802,892.3970932375233
288,104040,684.8840291622555,594.2679311689999,891.359707703001
289,105370,2435.20191714958,686.338615562914,977.4952701281155
290,105451,140.77021866219263,678.2571429828206,981.296836346045
291,105573,166.93467256659545,668.9952646138486,985.1972715502397
292,105750,330.5389067978937,674.0489672685903,983.1868643147374
293,105883,161.7960362789655,661.9335630391035,987.9201735979897
294,106088,303.09413764006035,533.6075441093077,849.861300079686
295,106234,253.74998715558863,540.1606162794296,847.1685652718633
296,106387,245.18252052630098,536.620945501525,848.245078985178
297,106920,629.2061763253133,550.1227195759917,847.4618503476628
298,107138,392.7704736415688,558.3378068347239,845.097048924694
299,107240,179.09745605615896,554.9985376701111,846.4559222016594
300,107342,165.0028246966187,550.033839242679,848.4352878069659
301,107481,257.369773225424,548.4689422074509,848.9446324096745
302,107976,916.2134270337081,580.7785953239603,850.0283495290004
303,108066,122.60359662592748,585.6884066660074,847.0790153207622
304,109064,1849.803539422292,658.5985990685924,888.9560135425885
305,109134,126.21962629522534,653.8056507052291,891.5512909708144
306,109485,569.7264890364689,504.42410378655296,592.7661234778734
307,109818,573.1744179052945,525.1670113101717,587.5271972392034
308,109966,230.2684164918024,502.436230676649,589.6984838705782
309,110030,118.55460219410577,386.6038649288753,393.59402970382325
310,110134,149.56939547920038,387.0438237697257,393.3238164137004
311,110267,239.57370108607816,390.6757751956998,391.6061840920366
312,110350,151.88087253702682,381.74287348265653,394.89990480609725
313,111172,1532.7857286409685,450.2923581007567,463.75969546222115
314,111299,168.74269436927753,443.5747859372174,466.8062491135539
315,111401,190.54917917328197,440.4147455381021,468.29212413666534
316,111596,345.5115013584607,445.43119457971005,466.7085803486807
317,111730,202.2136896134866,424.0815702441188,467.5790500569182
318,111841,160.12265487404656,412.44917930574263,471.0939945964407
319,111935,127.49844441698326,409.8692287237839,472.50406382202755
320,112107,323.22038657200335,417.78010681755313,469.65405527618805
321,112191,157.31939791022623,412.77758805179326,471.86366858599666
322,113152,1673.0990471775858,450.62186905898704,536.6295360344611
323,113395,331.8970912962777,461.0865437925046,532.1529186404266
324,113935,796.6061864291136,408.4266761428457,435.44872716411015
325,114003,112.69210987487634,407.75030032182826,435.8968252232318
326,116003,3697.9326390766664,564.1606078238381,839.9375183750313
327,116132,237.6945961338422,547.3866167352655,842.9345220109306
328,116287,268.327892088079,549.2895905150792,842.259151349745
329,116493,334.4454935252408,560.0841350816361,838.0424951232297
330,116598,146.87438929758702,559.9493847725555,838.1087057200432
331,116694,163.04503056825854,556.1229512466645,839.7357830857487
332,116901,89.08623059755104,552.9832191496907,841.3571830612456
333,117050,213.84225942088165,487.03604568868633,813.1931267843308
334,117167,207.7002266091261,488.9839223006787,812.4747130479303
335,118034,1630.355540772243,560.9742403806268,845.9408059801874
336,118369,586.4384059060703,573.0205856080073,844.501003184733
337,118519,213.4953274175631,573.584667498211,844.2568679315744
338,118670,213.72994701507812,576.2650321052627,843.024141940042
339,118918,319.6451795771366,585.8723688632703,838.9401157999722
340,119192,403.1182551763605,589.8672622934882,837.8694461778338
341,119519,365.5715785051452,600.2798713232343,833.7129789986009
342,119643,222.32935227686897,527.7413865781984,799.6316527751676
343,121643,3772.1273168361136,699.7528978551901,1064.9915839720065
344,121785,239.36202216458813,671.8906896419638,1069.3735227834402
345,122038,443.4700295550888,688.4295856259745,1063.1367943340806
346,123310,708.2046983625405,538.9431885902682,809.3687551950369
347,123549,423.08298559443864,548.212608063298,806.9234804847728
348,123846,204.96751777501186,545.0445893476447,808.1395633822174
349,125846,2890.1051468570445,672.8275720142349,953.681768309369
350,125947,184.12763129587228,674.6902341141491,952.6885586475807
351,126177,402.07363451679134,686.6416643115757,947.6811715431865
352,126388,395.96991270514457,701.9858484169554,940.3377252097494
353,126761,490.01780656776003,715.7946257742992,935.081103158925
354,127581,1406.667925922379,775.7430107399618,939.0102025775038
355,127740,205.50078245102975,704.5002728239012,925.4216952074637
356,127812,135.57088899181767,681.9568969781885,933.4796259878982
357,128356,793.9316417828932,710.9787126964551,927.467547363715
358,128424,108.94360377321858,705.7393955343623,930.5525766117505
359,128538,206.82819279015632,700.0985461950132,933.2140488060074
360,128694,277.1993484456244,693.8026008584765,935.6180544813135
361,128792,179.99227483161872,684.5236356748003,939.7384301130573
362,128969,255.81623920121467,686.1979800210173,938.942936184961
363,129162,272.92523924377497,511.2378761414005,619.1886011424492
364,129382,293.99767175442435,513.9696586208922,618.10266337442
365,129503,163.9445355898483,499.99338392263024,622.6820502221293
366,129770,495.3063714888572,489.3484675789461,620.8487112462329
367,130010,338.89577522587757,485.13910706051803,621.5686997161429
368,130175,228.76909429917703,486.3291858867262,621.0537057124997
369,131488,2466.9913415786427,465.1734956228062,540.836691960941
370,131977,821.929908940374,497.0636095050312,542.1270755433911
371,132062,160.88961640837334,485.00440859961026,546.7685384374878
372,132261,365.62338312550133,483.4870821206281,547.055542641354
373,132452,331.1407779838638,475.5432306914334,548.055653433311
374,132631,242.77127155776915,417.3483979732029,506.29817306564604
375,132852,350.3253479939286,424.5896262503478,504.2479930688408
376,133380,753.1445111430013,455.468307357907,504.5130024707261
377,133514,101.0305949879869,420.82325501816166,503.871534391853
378,135514,3767.0535783750142,603.7287537482515,880.5858985410277
379,135607,158.88903704456274,601.3317959609718,881.7275062149779
380,135746,259.893287153987,600.4664928963899,882.0536078124122
381,137746,3763.751617571583,779.6544600333881,1112.3798587195433
382,138020,419.0089274320089,787.8140944449278,1109.1011254075154
383,140020,3680.7457532723643,958.2051201463573,1267.3868222497886
384,142020,3753.17915196037,1131.1641941566545,1394.5931059383183
385,142267,414.80125598046754,1143.7070301761855,1386.9447386103707
386,142401,219.73967381235624,1129.9286952923605,1394.6650058414775
387,142599,342.87858283515493,1130.1278356728242,1394.5523220038813
388,144599,3712.6109767091198,1304.3199297933215,1485.6890229138241
389,144829,399.2268095431848,1200.9317031915484,1473.0757565834272
390,144933,182.01779645681535,1168.9360975673706,1487.8358865544178
391,145909,1618.7560353957126,1241.8294185167374,1472.294536597445
392,146220,506.55185646457136,1248.8758421836912,1468.4162741703246
393,146373,275.11876845131775,1246.0747417070636,1470.216571670132
394,146506,227.88284885584733,1245.3303205719678,1470.728070488684
395,146644,258.9330792212822,1240.7607071333355,1473.6408846108434
396,146827,329.24513178467896,1219.5657381654194,1483.5170321107319
397,147127,532.7308693426796,1241.1507518831538,1470.165955010124
398,147288,263.4395931291124,1065.9700526208587,1363.6298467437682
399,147446,218.14381787303242,1068.9327916622822,1361.7188582388042
400,148332,1529.9019008450218,1132.433222346834,1352.088504564089
401,149475,2030.2424345340692,1045.7577631949584,1230.7485255636796
402,149614,256.00639655743436,1037.6076366512298,1235.402834913889
403,149716,111.98177486218083,859.1694377307206,1089.9129232664131
404,150614,1645.0853057816853,753.7647454217863,888.2109025576827
405,151064,753.6329311528928,770.7063291804075,884.8088938703778
406,151238,298.4052515531613,774.6396080674479,882.5228102544081
407,151372,235.92819771878405,769.2920888116294,885.4419996214643
408,151513,129.95477695891944,590.1592788241193,582.4090291223877
409,151666,259.3079797583522,583.1633373348775,585.4927008249982
410,153666,3727.8152908494967,760.4532120545116,893.1774242725211
411,154032,619.3150780027274,710.4811641848625,871.4531068727771
412,154357,539.6178576587374,712.1344642445707,871.0959415733819
413,154572,395.6526690071707,718.1611592723634,868.4645754375995
414,155820,2249.048993269409,819.2194664930415,921.50972553873
415,156058,391.3439209170766,825.8400085778312,917.9292865041203
416,156270,325.47698527456004,825.6516012523255,918.0315755442415
417,156355,145.3272515386302,806.2814203621227,928.0402486261396
418,156602,438.42293465432556,815.0305874383833,923.6959921701604
419,156690,161.94550028162254,812.2206715588129,925.5910036799116
420,156832,257.07045953677107,748.5790994934005,917.782505253912
421,157019,341.138074796973,664.1238815065456,872.5591139377578
422,159019,3658.3061819622085,834.2388707767841,1082.7505188562463
423,159295,453.6983424216089,851.3246991547555,1073.8782750424748
424,159452,223.44309243611852,780.2425884874772,1066.0069670140185
425,159541,133.9046633489136,749.2561750972784,1075.2966697093816
426,159652,174.50478662232328,743.0611518507365,1078.2291870190338
427,159732,97.44123797519067,736.1368038635567,1081.902165237681
428,161498,3236.853517257116,891.4817408784666,1200.2860564194687
429,161900,559.4926637633915,906.4909750787185,1194.1482296086485
430,162171,410.7007120922267,740.635246140855,1006.3690803883028
431,164171,3472.0581309690137,883.2723987891693,1168.217012491376
432,164588,755.146164583059,894.0488141353856,1165.989173002552
433,164698,185.9078831543547,883.5615748427448,1171.355630201091
434,164764,109.57949185650293,776.5880997720993,1139.0150599444307
435,164897,202.37492656474748,767.1396500544828,1142.9485632019087
436,164989,143.78180083122703,758.0548908323161,1147.1374548028539
437,165144,227.82415887588516,762.179736199179,1145.0732724677935
438,165339,316.88828577167214,756.1030037550464,1147.0959737993887
439,165462,224.4908759243009,759.2302725371803,1145.5561134544564
440,167462,3605.39317802004,926.6464084613438,1294.8724210681155
441,167767,475.6626552718059,933.3726374850854,1292.160075814312
442,169113,2394.275200269754,870.1710884004626,1183.6941748308386
443,169359,388.22146534991657,866.897244546878,1184.9314224990628
444,169554,281.0742439013346,869.7788021201388,1183.4322708809502
445,169702,256.3151918463598,875.8993285450109,1179.9219557113163
446,169961,439.6104890857555,889.1546136681827,1173.4393045171998
447,170170,318.4048070010867,900.2027921194774,1166.9554416372052
448,170302,226.2120210431646,749.6707173087799,1043.4756559835791
449,170485,305.21657203996836,736.9569127226086,1047.257558370013
450,172485,3643.161931128791,898.5799736744369,1219.6743847271935
451,172616,217.37780143362366,735.8459571976674,1073.8647835322017
452,174616,3450.7263217781724,870.6249650574231,1226.1852784754776
453,174755,243.60096308110758,873.5096190537606,1224.6379451746272
454,174956,270.74044831975914,881.5676668769236,1220.1066495697005
455,176956,3678.2298462343388,1055.3604128604031,1351.4648149750299
456,177660,1134.4238845856057,1104.892517048122,1335.203164354713
457,178665,1749.7351364090869,1180.9880659247824,1326.3881831823849
458,180013,2398.6436038886254,1285.0758318306298,1336.1407779228448
459,180198,312.1289894778873,1289.4577375083088,1332.7948952477134
460,180309,167.8931003110369,1117.582733622859,1241.5791273122304
461,180444,198.96940447527578,1103.7480710830325,1250.1667027099538
462,180520,111.79441182711474,989.6240316609006,1231.1856390235664
463,180986,770.0295472464675,1008.7144357557283,1224.6552448547934
464,181067,153.18324782657362,1002.3198859519902,1228.7649273636678
465,181149,142.0759729250117,996.6079250059229,1232.4793911197085
466,181347,261.56961557218307,987.7058813302441,1237.1046688897757
467,183347,3537.557731455793,1148.6635275529793,1344.3249697844062
468,183567,404.44308816935717,1157.575080909289,1338.7597142987718
469,184059,819.1926392201983,1183.2738842683004,1327.0329787142898
470,184307,406.46358811128806,1021.4389671174252,1209.316020667266
471,184499,322.5062106986228,1026.6953875806753,1206.033681071198
472,184584,153.7487743923316,861.8465102113832,1082.4267081353632
473,184850,311.355387104313,865.2342314125433,1080.5909252966571
474,184999,163.49555620644148,859.8719868068777,1083.7890522022617
475,185138,249.9958241736237,688.4602857038419,875.5895921583506
476,185272,235.57433077281212,643.5178080132022,874.6132947922549
